,Zip,City,State,Latitude,Longitude,Timezone,Daylightsavingstimeflag
32875,62825,Coello,IL,37.996241,-89.06851999999999,-6,1
32876,63101,Saint Louis,MO,38.631551,-90.193,-6,1
32877,63102,Saint Louis,MO,38.6352,-90.18701999999999,-6,1
32878,65243,Clark,MO,39.278949,-92.36456,-6,1
32879,45036,Lebanon,OH,39.440152000000005,-84.22175,-5,1
32880,70446,Loranger,LA,30.623502000000002,-90.35689,-6,1
32881,70761,Norwood,LA,30.972292,-91.07895,-6,1
32882,71360,Pineville,LA,31.352104999999998,-92.4006,-6,1
32883,72055,Gillett,AR,34.109348,-91.36875,-6,1
32884,55017,Dalbo,MN,45.677366,-93.42013,-6,1
32885,47875,Saint Bernice,IN,39.877846999999996,-87.443566,-5,0
32886,48071,Madison Heights,MI,42.501385,-83.10474,-5,1
32887,48893,Weidman,MI,43.662482000000004,-84.98244,-5,1
32888,61484,Vermont,IL,40.292388,-90.42833,-6,1
32889,28585,Trenton,NC,35.056317,-77.43518,-5,1
32890,29679,Seneca,SC,34.607898,-82.93966800000001,-5,1
32891,42746,Hardyville,KY,37.199656,-85.73469,-6,1
32892,43209,Columbus,OH,39.958564,-82.92824,-5,1
32893,36038,Gantt,AL,31.260882000000002,-86.444833,-6,1
32894,39205,Jackson,MS,32.311287,-90.397157,-6,1
32895,22507,Lively,VA,37.762848,-76.49749,-5,1
32896,22902,Charlottesville,VA,38.00847,-78.47803,-5,1
32897,27114,Winston Salem,NC,36.027482,-80.20728000000001,-5,1
32898,28146,Salisbury,NC,35.614422,-80.43115,-5,1
32899,28401,Wilmington,NC,34.235219,-77.94134,-5,1
32900,24430,Craigsville,VA,38.085244,-79.36209000000001,-5,1
32901,24829,Eckman,WV,37.40273,-81.4629,-5,1
32902,32209,Jacksonville,FL,30.354588,-81.69113,-5,1
32903,33348,Fort Lauderdale,FL,26.145723999999998,-80.448254,-5,1
32904,72921,Alma,AR,35.48891,-94.20897,-6,1
32905,73017,Cement,OK,34.932493,-98.11946,-6,1
32906,73124,Oklahoma City,OK,35.551409,-97.407537,-6,1
32907,75461,Paris,TX,33.663213,-95.460797,-6,1
32908,80115,Aurora,CO,39.636562,-104.82093,-7,1
32909,82213,Glendo,WY,42.489239000000005,-104.97591000000001,-7,1
32910,85235,Hayden,AZ,32.995762,-110.7804,-7,0
32911,16689,Waterfall,PA,40.092488,-78.08406,-5,1
32912,7649,Oradell,NJ,40.953126,-74.03379,-5,1
32913,8310,Buena,NJ,39.522686,-74.89684,-5,1
32914,11366,Fresh Meadows,NY,40.726137,-73.79502,-5,1
32915,12589,Wallkill,NY,41.615035999999996,-74.15460999999999,-5,1
32916,20531,Washington,DC,38.893761,-77.02184799999999,-5,1
32917,20837,Poolesville,MD,39.128854,-77.40763000000001,-5,1
32918,21144,Severn,MD,39.130224,-76.69142,-5,1
32919,24360,Max Meadows,VA,36.933981,-80.92896999999999,-5,1
32920,25060,Dorothy,WV,37.958702,-81.47577,-5,1
32921,25156,Pinch,WV,38.401962,-81.461063,-5,1
32922,13632,Depauville,NY,44.139501,-76.061552,-5,1
32923,14036,Corfu,NY,42.974083,-78.38961,-5,1
32924,765,Vieques,PR,18.125664,-65.45603,-4,0
32925,2339,Hanover,MA,42.12867,-70.85913000000001,-5,1
32926,75140,Grand Saline,TX,32.661299,-95.71738,-6,1
32927,76124,Fort Worth,TX,32.771419,-97.291484,-6,1
32928,76550,Lampasas,TX,31.066390000000002,-98.19192,-6,1
32929,80135,Sedalia,CO,39.340969,-105.05403999999999,-7,1
32930,97210,Portland,OR,45.534839,-122.7095,-8,1
32931,97868,Pilot Rock,OR,45.402303,-118.76751000000002,-8,1
32932,98503,Lacey,WA,47.027082,-122.80358999999999,-8,1
32933,93437,Lompoc,CA,34.73489,-120.53466999999999,-8,1
32934,28560,New Bern,NC,35.119673999999996,-77.01509,-5,1
32935,32201,Jacksonville,FL,30.389438000000002,-81.680806,-5,1
32936,37997,Knoxville,TN,35.990142,-83.96218,-5,1
32937,45422,Dayton,OH,39.758058,-84.20009,-5,1
32938,47130,Jeffersonville,IN,38.309104999999995,-85.72035,-5,1
32939,41847,Redfox,KY,37.21583,-82.95449,-5,1
32940,44024,Chardon,OH,41.574171,-81.19473,-5,1
32941,3575,Bretton Woods,NH,44.695648,-71.387387,-5,1
32942,5661,Morrisville,VT,44.549391,-72.60332,-5,1
32943,1467,Still River,MA,42.488665999999995,-71.62411999999999,-5,1
32944,2543,Woods Hole,MA,41.526790999999996,-70.66505,-5,1
32945,24469,New Hope,VA,38.179715,-79.14133199999999,-5,1
32946,16620,Brisbin,PA,40.8376,-78.3527,-5,1
32947,17232,Lurgan,PA,40.105495,-77.640461,-5,1
32948,17605,Lancaster,PA,40.0185,-76.29758199999999,-5,1
32949,10113,New York,NY,40.780751,-73.977182,-5,1
32950,10601,White Plains,NY,41.032489,-73.76454,-5,1
32951,94041,Mountain View,CA,37.38949,-122.07846,-8,1
32952,94710,Berkeley,CA,37.869976,-122.2981,-8,1
32953,96726,Honaunau,HI,19.278298,-155.845329,-10,0
32954,97751,Paulina,OR,44.113537,-119.79377,-8,1
32955,98582,Salkum,WA,46.513653000000005,-122.62556000000001,-8,1
32956,98660,Vancouver,WA,45.652255,-122.69008999999998,-8,1
32957,87718,Eagle Nest,NM,36.595247,-105.29165,-7,1
32958,89031,North Las Vegas,NV,36.256479,-115.16139,-8,1
32959,20709,Laurel,MD,38.833563,-76.87774300000001,-5,1
32960,62314,Baylis,IL,39.756139000000005,-90.89509,-6,1
32961,62843,Golden Gate,IL,38.365545000000004,-88.19454,-6,1
32962,62954,Junction,IL,37.703552,-88.26498000000001,-6,1
32963,63032,Florissant,MO,38.638318,-90.42711800000001,-6,1
32964,63881,Wolf Island,MO,36.779519,-89.206329,-6,1
32965,78877,Quemado,TX,28.917675,-100.60332,-6,1
32966,82431,Lovell,WY,44.791973999999996,-108.32833000000001,-7,1
32967,68453,Tobias,NE,40.412116999999995,-97.33094,-6,1
32968,71663,Portland,AR,33.236401,-91.47981999999999,-6,1
32969,83830,Fernwood,ID,47.10625,-116.38763999999999,-8,1
32970,58424,Cleveland,ND,46.888946000000004,-99.11315,-6,1
32971,59804,Missoula,MT,46.854974,-114.10566000000001,-7,1
32972,60081,Spring Grove,IL,42.441869,-88.22166999999999,-6,1
32973,64784,Sheldon,MO,37.665822999999996,-94.26399,-6,1
32974,54406,Amherst,WI,44.421110999999996,-89.30618,-6,1
32975,56340,Holdingford,MN,45.749908000000005,-94.45647,-6,1
32976,57057,Rutland,SD,44.102243,-96.95951,-6,1
32977,57341,Gann Valley,SD,44.070421,-99.01332,-6,1
32978,57564,Onida,SD,44.68577,-100.04014000000001,-6,1
32979,57565,Timber Lake,SD,45.426656,-101.077412,-7,1
32980,48397,Warren,MI,42.491735999999996,-83.040222,-5,1
32981,48615,Breckenridge,MI,43.422568,-84.47433000000001,-5,1
32982,41650,Melvin,KY,37.351125,-82.69298,-5,1
32983,42047,Hampton,KY,37.2948,-88.41026,-6,1
32984,33737,Saint Petersburg,FL,27.891809000000002,-82.724763,-5,1
32985,33851,Lake Hamilton,FL,28.044641,-81.62373000000001,-5,1
32986,33981,Port Charlotte,FL,26.922089,-82.23092,-5,1
32987,42567,Eubank,KY,37.250746,-84.61780999999999,-5,1
32988,44671,Sandyville,OH,40.641188,-81.36885,-5,1
32989,45150,Milford,OH,39.168818,-84.24995,-5,1
32990,46291,Indianapolis,IN,39.779492,-86.132837,-5,0
32991,46860,Fort Wayne,IN,41.093763,-85.070713,-5,0
32992,36919,Silas,AL,31.779344000000002,-88.30045,-6,1
32993,38168,Memphis,TN,35.201738,-89.971538,-6,1
32994,38330,Dyer,TN,36.073575,-89.01767,-6,1
32995,53061,New Holstein,WI,43.949961,-88.09962,-6,1
32996,61812,Armstrong,IL,40.27363,-87.88919,-6,1
32997,63648,Irondale,MO,37.827126,-90.68325,-6,1
32998,71667,Star City,AR,33.945654,-91.83957,-6,1
32999,73521,Altus,OK,34.638773,-99.31787,-6,1
33000,78391,Tynan,TX,28.169309000000002,-97.75404,-6,1
33001,78747,Austin,TX,30.132855,-97.76187,-6,1
33002,79752,McCamey,TX,31.156902000000002,-102.19598,-6,1
33003,81503,Grand Junction,CO,39.059221,-108.58311,-7,1
33004,75181,Mesquite,TX,32.735812,-96.55886,-6,1
33005,77258,Houston,TX,29.833990000000004,-95.434241,-6,1
33006,77840,College Station,TX,30.614646999999998,-96.32641,-6,1
33007,65637,Dora,MO,36.753498,-92.17819,-6,1
33008,65806,Springfield,MO,37.206624,-93.29923000000001,-6,1
33009,68960,Naponee,NE,40.085446000000005,-99.14622,-6,1
33010,18332,Henryville,PA,41.093813,-75.26213,-5,1
33011,18953,Revere,PA,40.328645,-75.10278000000001,-5,1
33012,18972,Upper Black Eddy,PA,40.535227,-75.12642,-5,1
33013,19079,Sharon Hill,PA,39.903312,-75.26939,-5,1
33014,14469,Bloomfield,NY,42.868609,-77.4509,-5,1
33015,14707,Allentown,NY,42.073739,-78.059374,-5,1
33016,14903,Elmira,NY,42.129274,-76.84496999999999,-5,1
33017,26141,Creston,WV,38.939316999999996,-81.24459,-5,1
33018,31064,Monticello,GA,33.319093,-83.70862,-5,1
33019,32404,Panama City,FL,30.188584999999996,-85.56392,-6,1
33020,33884,Winter Haven,FL,27.997387,-81.68256,-5,1
33021,36701,Selma,AL,32.429066,-87.03809,-6,1
33022,36851,Cottonton,AL,32.286092,-85.161497,-6,1
33023,37016,Auburntown,TN,35.951494,-86.09259,-6,1
33024,37355,Manchester,TN,35.500068,-86.08414,-6,1
33025,38109,Memphis,TN,35.050286,-90.07523,-6,1
33026,40041,Masonic Home,KY,38.253609999999995,-85.662215,-5,1
33027,44485,Warren,OH,41.237856,-80.84356,-5,1
33028,45389,Christiansburg,OH,40.055737,-84.02525,-5,1
33029,54418,Bryant,WI,45.221567,-88.96427,-6,1
33030,49116,Lakeside,MI,41.848782,-86.67044,-5,1
33031,52581,Plano,IA,40.792046,-93.04963000000001,-6,1
33032,43666,Toledo,OH,41.678166999999995,-83.497155,-5,1
33033,14004,Alden,NY,42.898709000000004,-78.51652,-5,1
33034,14109,Niagara University,NY,43.326840000000004,-78.83068100000001,-5,1
33035,15687,Stahlstown,PA,40.134658,-79.31493,-5,1
33036,17006,Blain,PA,40.325136,-77.52681,-5,1
33037,20899,Gaithersburg,MD,39.140324,-77.22198399999999,-5,1
33038,3836,Freedom,NH,43.814201000000004,-71.0803,-5,1
33039,4539,Bristol,ME,43.965125,-69.50529,-5,1
33040,5402,Burlington,VT,44.442116999999996,-73.082525,-5,1
33041,8086,Thorofare,NJ,39.849156,-75.18159,-5,1
33042,12446,Kerhonkson,NY,41.790385,-74.30413,-5,1
33043,26656,Belva,WV,38.244559,-81.16153,-5,1
33044,27695,Raleigh,NC,35.797692,-78.625265,-5,1
33045,75121,Copeville,TX,33.079946,-96.41788000000001,-6,1
33046,77012,Houston,TX,29.719778,-95.27906,-6,1
33047,78007,Calliham,TX,28.453052000000003,-98.37384,-6,1
33048,80129,Littleton,CO,39.539556,-105.009739,-7,1
33049,15861,Sinnamahoning,PA,41.370715999999994,-78.04939,-5,1
33050,6912,Stamford,CT,41.308873,-73.363661,-5,1
33051,21163,Woodstock,MD,39.336855,-76.84947,-5,1
33052,22847,Quicksburg,VA,38.704494,-78.70088,-5,1
33053,74339,Commerce,OK,36.932957,-94.87134,-6,1
33054,75554,Avery,TX,33.563837,-94.78066,-6,1
33055,76009,Alvarado,TX,32.408183,-97.20956,-6,1
33056,29925,Hilton Head Island,SC,32.213190000000004,-80.79969799999999,-5,1
33057,12303,Schenectady,NY,42.769009000000004,-73.93619,-5,1
33058,12417,Connelly,NY,41.907604,-73.989254,-5,1
33059,13028,Bernhards Bay,NY,43.279405,-75.93106999999999,-5,1
33060,13052,De Ruyter,NY,42.728977,-75.86633,-5,1
33061,52632,Keokuk,IA,40.409641,-91.40001,-6,1
33062,38377,Silerton,TN,35.35604,-88.826923,-6,1
33063,8031,Bellmawr,NJ,39.867013,-75.09161999999999,-5,1
33064,12240,Albany,NY,42.614852,-73.970812,-5,1
33065,12567,Pine Plains,NY,41.997807,-73.66663,-5,1
33066,13064,Fair Haven,NY,43.431311,-76.200448,-5,1
33067,25261,Millstone,WV,38.835085,-81.10284,-5,1
33068,1833,Georgetown,MA,42.729437,-70.98291,-5,1
33069,2646,Harwich Port,MA,41.669219,-70.07419,-5,1
33070,19460,Phoenixville,PA,40.126271,-75.52341,-5,1
33071,75636,Cason,TX,33.035716,-94.81589,-6,1
33072,76849,Junction,TX,30.478782,-99.77444,-6,1
33073,76905,San Angelo,TX,31.515684000000004,-100.34895999999999,-6,1
33074,77501,Pasadena,TX,29.833990000000004,-95.434241,-6,1
33075,83218,Basalt,ID,43.317823,-112.16356,-7,1
33076,84341,Logan,UT,41.780998,-111.80904,-7,1
33077,84730,Glenwood,UT,38.764683000000005,-111.98378999999998,-7,1
33078,85303,Glendale,AZ,33.528166,-112.22188999999999,-7,0
33079,85354,Tonopah,AZ,33.452432,-113.01652,-7,0
33080,85634,Sells,AZ,31.998542999999998,-111.93712,-7,0
33081,67041,Elbing,KS,38.054115,-97.12711,-6,1
33082,67564,Olmitz,KS,38.526757,-98.93228,-6,1
33083,68652,Petersburg,NE,41.861111,-98.04549,-6,1
33084,87109,Albuquerque,NM,35.155811,-106.56662,-7,1
33085,87509,Santa Fe,NM,35.521181,-105.981847,-7,1
33086,78263,San Antonio,TX,29.358153,-98.31978000000001,-6,1
33087,78885,Vanderpool,TX,29.785041999999997,-99.55360999999999,-6,1
33088,74146,Tulsa,OK,36.102112,-95.85244,-6,1
33089,92546,Hemet,CA,33.752886,-116.055617,-8,1
33090,92802,Anaheim,CA,33.806965000000005,-117.92594,-8,1
33091,7290,Bernards,NJ,40.664351,-74.573051,-5,1
33092,7750,Monmouth Beach,NJ,40.332877,-73.97986,-5,1
33093,8342,Mizpah,NJ,39.50208,-74.833469,-5,1
33094,10703,Yonkers,NY,40.956546,-73.8799,-5,1
33095,11354,Flushing,NY,40.767969,-73.82496,-5,1
33096,2199,Boston,MA,42.34713,-71.08234,-5,1
33097,64833,Avilla,MO,37.195692,-94.12946,-6,1
33098,65486,Iberia,MO,38.10273,-92.30496,-6,1
33099,66543,Vassar,KS,38.647459000000005,-95.61031,-6,1
33100,67019,Burden,KS,37.314208,-96.78463,-6,1
33101,58530,Center,ND,47.133382,-101.18309,-6,1
33102,60444,Mazon,IL,41.243419,-88.40325,-6,1
33103,28724,Dana,NC,35.295403,-82.388325,-5,1
33104,29020,Camden,SC,34.278935,-80.59142,-5,1
33105,29106,Monticello,SC,34.373596,-81.09873499999999,-5,1
33106,29138,Saluda,SC,34.029635,-81.77579,-5,1
33107,13636,Ellisburg,NY,43.75965,-76.152508,-5,1
33108,13862,Whitney Point,NY,42.328284000000004,-75.95021,-5,1
33109,14231,Buffalo,NY,42.768413,-78.88709399999999,-5,1
33110,43010,Catawba,OH,40.000364000000005,-83.62142,-5,1
33111,43525,Haskins,OH,41.466184999999996,-83.70725,-5,1
33112,44054,Sheffield Lake,OH,41.480540000000005,-82.09914,-5,1
33113,44089,Vermilion,OH,41.407845,-82.3648,-5,1
33114,45114,Cuba,OH,39.362778000000006,-83.86431999999999,-5,1
33115,45369,South Vienna,OH,39.942716,-83.60235,-5,1
33116,98279,Olga,WA,48.63205,-122.81371999999999,-8,1
33117,98566,Neilton,WA,47.387674,-123.890317,-8,1
33118,60650,Chicago,IL,41.818682,-87.743454,-6,1
33119,61088,Winnebago,IL,42.271384999999995,-89.25099,-6,1
33120,61259,Illinois City,IL,41.369036,-90.9284,-6,1
33121,62672,Nilwood,IL,39.397248,-89.80769000000001,-6,1
33122,47229,Crothersville,IN,38.802486,-85.84894,-5,0
33123,48080,Saint Clair Shores,MI,42.462036,-82.90231999999999,-5,1
33124,43716,Beallsville,OH,39.841646000000004,-81.02104,-5,1
33125,45849,Grover Hill,OH,41.012,-84.46683,-5,1
33126,41535,Huddy,KY,37.598267,-82.27611,-5,1
33127,42140,Gamaliel,KY,36.655006,-85.80866,-6,1
33128,42366,Philpot,KY,37.729714,-86.92838,-6,1
33129,42553,Science Hill,KY,37.177577,-84.65481,-5,1
33130,43112,Carroll,OH,39.803993,-82.70953,-5,1
33131,35592,Vernon,AL,33.752857,-88.0996,-6,1
33132,40620,Frankfort,KY,38.234133,-84.874809,-5,1
33133,40818,Coalgood,KY,36.807137,-83.26552,-5,1
33134,87829,Quemado,NM,34.330192,-108.63898999999999,-7,1
33135,97621,Beatty,OR,42.476579,-121.23055,-8,1
33136,94805,Richmond,CA,37.941824,-122.32553,-8,1
33137,92110,San Diego,CA,32.766482,-117.20076999999999,-8,1
33138,2905,Providence,RI,41.7883,-71.40431,-5,1
33139,794,Barranquitas,PR,18.204294,-66.31058,-4,0
33140,99639,Ninilchik,AK,59.992821,-151.54193999999998,-9,1
33141,30085,Tucker,GA,33.891251000000004,-84.07455999999999,-5,1
33142,31631,Fargo,GA,30.680867,-82.58028,-5,1
33143,47729,Scott,IN,38.110995,-87.527249,-6,1
33144,49224,Albion,MI,42.261257,-84.75151,-5,1
33145,26302,Clarksburg,WV,39.26277,-80.30858,-5,1
33146,38930,Greenwood,MS,33.528734,-90.17663,-6,1
33147,40514,Lexington,KY,37.984907,-84.56691000000002,-5,1
33148,35458,Elrod,AL,33.274081,-87.80211,-6,1
33149,37863,Pigeon Forge,TN,35.792313,-83.5605,-5,1
33150,20812,Glen Echo,MD,38.970259999999996,-77.1442,-5,1
33151,20897,Suburb Maryland Fac,MD,39.143978999999995,-77.207617,-5,1
33152,21773,Myersville,MD,39.528123,-77.557,-5,1
33153,22844,New Market,VA,38.652274,-78.66417,-5,1
33154,25173,Robson,WV,38.072309000000004,-81.2457,-5,1
33155,25649,Verdunville,WV,37.852728000000006,-82.06678000000001,-5,1
33156,33189,Miami,FL,25.574834,-80.3467,-5,1
33157,28135,Polkton,NC,35.043566,-80.21271999999999,-5,1
33158,50599,Woolstock,IA,42.579038,-93.80386999999999,-6,1
33159,50659,New Hampton,IA,43.072094,-92.32323000000001,-6,1
33160,52631,Houghton,IA,40.784287,-91.60716,-6,1
33161,59225,Frazer,MT,48.202721999999994,-105.96718999999999,-7,1
33162,59761,Wisdom,MT,45.595349,-113.61623999999999,-7,1
33163,44302,Akron,OH,41.089405,-81.53973,-5,1
33164,46255,Indianapolis,IN,39.779492,-86.132837,-5,0
33165,65708,Monett,MO,36.91816,-93.91488000000001,-6,1
33166,47905,Lafayette,IN,40.41836,-86.81846999999999,-5,0
33167,54426,Edgar,WI,44.907131,-89.9777,-6,1
33168,61654,Peoria,IL,40.744178999999995,-89.718401,-6,1
33169,97364,Neotsu,OR,44.997060999999995,-123.98589,-8,1
33170,97856,Long Creek,OR,44.743532,-119.11886000000001,-8,1
33171,98001,Auburn,WA,47.303722,-122.26608,-8,1
33172,98039,Medina,WA,47.626571000000006,-122.2328,-8,1
33173,33662,Tampa,FL,27.871964000000002,-82.438841,-5,1
33174,13690,Star Lake,NY,44.161058000000004,-74.99616999999999,-5,1
33175,15352,New Freeport,PA,39.748534,-80.39778000000001,-5,1
33176,6091,West Hartland,CT,42.002748,-72.98906,-5,1
33177,7301,Jersey City,NJ,40.729234000000005,-74.03250600000001,-5,1
33178,1451,Harvard,MA,42.505928000000004,-71.5888,-5,1
33179,37132,Murfreesboro,TN,35.859565,-86.420958,-6,1
33180,38028,Eads,TN,35.203967999999996,-89.62203000000001,-6,1
33181,56525,Comstock,MN,46.659932,-96.74693,-6,1
33182,57072,Volin,SD,42.989201,-97.2048,-6,1
33183,58361,Pekin,ND,47.75436,-98.33975,-6,1
33184,58644,Marshall,ND,47.402085,-102.622139,-7,1
33185,59077,Sand Springs,MT,47.130621000000005,-107.52696999999999,-7,1
33186,95226,Campo Seco,CA,38.229515,-120.86341000000002,-8,1
33187,90731,San Pedro,CA,33.732368,-118.28905,-8,1
33188,91101,Pasadena,CA,34.146607,-118.1391,-8,1
33189,92305,Angelus Oaks,CA,34.172474,-116.87593000000001,-8,1
33190,99678,Togiak,AK,59.101934,-160.50353,-9,1
33191,99708,Fairbanks,AK,64.947462,-147.85644299999998,-9,1
33192,68056,St Columbans,NE,41.092703,-96.090546,-6,1
33193,69333,Ashby,NE,41.861313,-101.98548000000001,-7,1
33194,60119,Elburn,IL,41.876506,-88.46429,-6,1
33195,61062,Pearl City,IL,42.250987,-89.83570999999999,-6,1
33196,61204,Rock Island,IL,41.554901,-90.615975,-6,1
33197,61423,Cameron,IL,40.889288,-90.50529,-6,1
33198,49785,Kincheloe,MI,46.181451,-84.405367,-5,1
33199,52246,Iowa City,IA,41.650915999999995,-91.56058,-6,1
33200,53284,Milwaukee,WI,43.017412,-87.569664,-6,1
33201,54119,Dunbar,WI,45.613141999999996,-88.17458,-6,1
33202,54890,Wascott,WI,46.525129,-91.921631,-6,1
33203,58565,Riverdale,ND,47.494559,-101.37668000000001,-6,1
33204,64127,Kansas City,MO,39.089704,-94.53968,-6,1
33205,70563,New Iberia,LA,30.022347999999997,-91.78314,-6,1
33206,71726,Chidester,AR,33.686264,-93.01966,-6,1
33207,98054,Redondo,WA,47.432251,-121.80338799999998,-8,1
33208,99160,Orient,WA,48.86407,-118.20557,-8,1
33209,91508,Burbank,CA,33.786594,-118.29866200000001,-8,1
33210,91921,Chula Vista,CA,33.016928,-116.846046,-8,1
33211,92516,Riverside,CA,33.752886,-116.055617,-8,1
33212,56293,Wabasso,MN,44.403815,-95.25784,-6,1
33213,57748,Howes,SD,44.59203,-101.98721,-7,1
33214,58260,Milton,ND,48.622954,-98.05162,-6,1
33215,59010,Bighorn,MT,45.949226,-107.2284,-7,1
33216,59078,Shawmut,MT,46.383158,-109.49616,-7,1
33217,75660,Judson,TX,32.51121,-94.783493,-6,1
33218,50595,Webster City,IA,42.464579,-93.82056,-6,1
33219,54170,Shiocton,WI,44.506021999999994,-88.56461,-6,1
33220,63544,Green Castle,MO,40.244242,-92.85127,-6,1
33221,66053,Louisburg,KS,38.602219,-94.68121,-6,1
33222,67512,Alden,KS,38.238827,-98.31957,-6,1
33223,67651,Natoma,KS,39.202987,-99.04018,-6,1
33224,55707,Barnum,MN,46.533977,-92.62697,-6,1
33225,55917,Blooming Prairie,MN,43.884809999999995,-93.07545999999999,-6,1
33226,70643,Grand Chenier,LA,29.771240000000002,-92.88731999999999,-6,1
33227,84046,Manila,UT,40.978642,-109.74718999999999,-7,1
33228,84132,Salt Lake City,UT,40.772743,-111.83854099999999,-7,1
33229,84304,Cache Junction,UT,41.832776,-111.99738,-7,1
33230,85380,Peoria,AZ,33.276539,-112.18717,-7,0
33231,78571,Salado,TX,30.916863,-97.485039,-6,1
33232,80631,Greeley,CO,40.421845000000005,-104.69175,-7,1
33233,98013,Burton,WA,47.432251,-121.80338799999998,-8,1
33234,99346,Plymouth,WA,45.960734,-119.35637,-8,1
33235,93774,Fresno,CA,36.746375,-119.63965800000001,-8,1
33236,94534,Fairfield,CA,38.245844,-122.10191699999999,-8,1
33237,90755,Long Beach,CA,33.801783,-118.168691,-8,1
33238,90810,Long Beach,CA,33.816217,-118.21495,-8,1
33239,92505,Riverside,CA,33.921765,-117.48812,-8,1
33240,99706,Fairbanks,AK,64.85205500000001,-147.937747,-9,1
33241,30252,Mcdonough,GA,33.464387,-84.08154,-5,1
33242,34605,Brooksville,FL,28.505896000000003,-82.422554,-5,1
33243,35039,Brookside,AL,33.635847999999996,-86.918818,-6,1
33244,35757,Madison,AL,34.776638,-86.75164000000001,-6,1
33245,36908,Gilbertown,AL,31.891177000000003,-88.28508000000001,-6,1
33246,38849,Guntown,MS,34.443919,-88.67217,-6,1
33247,39633,Crosby,MS,31.296257,-91.12921,-6,1
33248,40348,Millersburg,KY,38.302495,-84.14578,-5,1
33249,45424,Dayton,OH,39.840308,-84.12227,-5,1
33250,47402,Bloomington,IN,39.173234,-86.501543,-5,0
33251,47527,Dubois,IN,38.473956,-86.77776999999999,-5,0
33252,47556,Mariah Hill,IN,38.16644,-86.91720500000001,-6,1
33253,42101,Bowling Green,KY,37.010643,-86.46145,-6,1
33254,94965,Sausalito,CA,37.855527,-122.49949,-8,1
33255,91801,Alhambra,CA,34.090409,-118.12700000000001,-8,1
33256,92225,Blythe,CA,33.628333000000005,-114.61905,-8,1
33257,92420,San Bernardino,CA,34.839964,-115.967051,-8,1
33258,93933,Marina,CA,36.678155,-121.79723999999999,-8,1
33259,94037,Montara,CA,37.539839,-122.50818999999998,-8,1
33260,87123,Albuquerque,NM,35.067446999999994,-106.50645,-7,1
33261,88417,Cuervo,NM,35.014908,-104.41778000000001,-7,1
33262,89139,Las Vegas,NV,36.031873,-115.20342,-8,1
33263,2168,Waban,MA,42.446396,-71.459405,-5,1
33264,2447,Brookline Village,MA,42.180048,-71.08923,-5,1
33265,2575,West Tisbury,MA,41.378807,-70.66376,-5,1
33266,54424,Deerbrook,WI,45.281420000000004,-89.20118000000001,-6,1
33267,56307,Albany,MN,45.632455,-94.58256999999999,-6,1
33268,57268,Toronto,SD,44.573144,-96.68409,-6,1
33269,57706,Ellsworth AFB,SD,44.144225,-103.08527,-7,1
33270,43519,Evansport,OH,41.422158,-84.396619,-5,1
33271,32460,Sneads,FL,30.735645,-84.94563000000001,-6,1
33272,35957,Boaz,AL,34.203621000000005,-86.1728,-6,1
33273,36426,Brewton,AL,31.129008000000002,-87.10173,-6,1
33274,49456,Spring Lake,MI,43.08767,-86.19345,-5,1
33275,31781,Poulan,GA,31.526584000000003,-83.79025,-5,1
33276,32151,Flagler Beach,FL,29.466084999999996,-81.282815,-5,1
33277,37089,La Vergne,TN,35.859565,-86.420958,-6,1
33278,38011,Brighton,TN,35.474694,-89.72344,-6,1
33279,39235,Jackson,MS,32.311287,-90.397157,-6,1
33280,46372,Roselawn,IN,41.143358,-87.32204899999999,-6,1
33281,46789,Stroh,IN,41.583493,-85.199186,-5,0
33282,61318,Compton,IL,41.710715,-89.07807,-6,1
33283,61901,Bloomington,IL,40.810131,-88.477739,-6,1
33284,63053,Kimmswick,MO,38.252726,-90.514875,-6,1
33285,71820,Alleene,AR,33.780463,-94.24384,-6,1
33286,72441,McDougal,AR,36.437727,-90.38816,-6,1
33287,73115,Oklahoma City,OK,35.440311,-97.44201,-6,1
33288,67510,Abbyville,KS,37.992098999999996,-98.22479,-6,1
33289,68837,Elyria,NE,41.6477,-99.05046,-6,1
33290,70668,Vinton,LA,30.183689,-93.59815,-6,1
33291,19156,Centerport,PA,40.485859999999995,-76.009125,-5,1
33292,2723,Fall River,MA,41.691369,-71.13234,-5,1
33293,12723,Callicoon,NY,41.769427,-75.02808,-5,1
33294,8005,Barnegat,NJ,39.759581,-74.27398000000001,-5,1
33295,10472,Bronx,NY,40.830409,-73.86845,-5,1
33296,11580,Valley Stream,NY,40.673,-73.70345999999999,-5,1
33297,16216,Climax,PA,40.847829,-79.451575,-5,1
33298,1566,Sturbridge,MA,42.104581,-72.08584,-5,1
33299,28325,Calypso,NC,35.152512,-78.10474,-5,1
33300,33777,Largo,FL,27.851052000000003,-82.76111,-5,1
33301,39525,Diamondhead,MS,30.382544,-89.36958,-6,1
33302,50456,Manly,IA,43.289041,-93.20838,-6,1
33303,52554,Eldon,IA,40.919465,-92.22521,-6,1
33304,53937,Hillpoint,WI,43.378638,-90.15726,-6,1
33305,66624,Topeka,KS,39.042939000000004,-95.769657,-6,1
33306,68876,Shelton,NE,40.786865,-98.74701,-6,1
33307,62475,West Liberty,IL,38.868463,-88.05466,-6,1
33308,60103,Bartlett,IL,41.977477,-88.17257,-6,1
33309,70546,Jennings,LA,30.242533,-92.66375,-6,1
